Title,Link,Label,Source
Fact Check: Popular story about this historic pic of Gandhi is far from truth,https://www.indiatoday.in/fact-check/story/popular-story-about-historic-pic-of-gandhi-is-far-from-truth-1645863-2020-02-12,Mostly lies,India Today
Fact Check: Old picture of Kejriwal-Imran Khan meet linked to Delhi election,https://www.indiatoday.in/fact-check/story/fact-check-old-picture-of-kejriwal-imran-khan-meet-linked-to-delhi-election-1645816-2020-02-12,Mostly lies,India Today
Fact Check: Old pic of sick chicken passed off as coronavirus infected in Bengaluru,https://www.indiatoday.in/fact-check/story/fact-check-old-pic-of-sick-chicken-passed-off-as-coronavirus-infected-in-bengaluru-1645416-2020-02-11,Mostly lies,India Today
Fact Check: Did police publicly kill coronavirus-infected woman in China?,https://www.indiatoday.in/fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10,Mostly lies,India Today
Fact Check: Is this baby Dalai Lama with Mahatma Gandhi?,https://www.indiatoday.in/fact-check/story/fact-check-is-this-baby-dalai-lama-with-mahatma-gandhi-1644794-2020-02-09,Mostly lies,India Today
Fact Check: Tarek Fatah passes off old video with communal slogans as recent one from Delhi,https://www.indiatoday.in/fact-check/story/fact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-recent-one-from-delhifact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-r-1644654-2020-02-09,Mostly lies,India Today
"Fact Check: This is turban tying competition from Bathinda, not Shaheen Bagh protest",https://www.indiatoday.in/fact-check/story/sikh-community-colourful-turbans-shaheen-bagh-protest-viral-truth-1644356-2020-02-07,Mostly lies,India Today
"Fact Check: No, China has not sought permission to kill 20,000 coronavirus patients",https://www.indiatoday.in/fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07,Absolutely lies,India Today
Did a Delhi woman throw dirty water at Arvind Kejriwal?,https://www.indiatoday.in/fact-check/video/did-a-delhi-woman-throw-dirty-water-at-arvind-kejriwal-1644275-2020-02-07,No conclusion,India Today
"Fact Check: Ahead of Delhi polls, old video of Dilip Ghosh being heckled goes viral with misleading claim",https://www.indiatoday.in/fact-check/story/ahead-delhi-polls-old-video-dilip-ghosh-heckled-viral-misleading-1644027-2020-02-06,Mostly lies,India Today
Fact Check: Bloated casualty figures linked to coronavirus leave netizens in panic,https://www.indiatoday.in/fact-check/story/fact-check-bloated-casualty-figures-linked-to-coronavirus-leave-netizens-in-panic-1643257-2020-02-04,Mostly lies,India Today
Is Irfan Pathan supporting anti-CAA protest in Shaheen Bagh?,https://www.indiatoday.in/fact-check/video/is-irfan-pathan-supporting-anti-caa-protest-shaheen-bagh-1643106-2020-02-04,No conclusion,India Today
Fact Check: Is the Chinese govt burning pigs alive to contain coronavirus?,https://www.indiatoday.in/fact-check/story/fact-check-is-the-chinese-govt-burning-pigs-alive-to-contain-coronavirus-1642960-2020-02-03,Half True,India Today
Fact Check: Did a woman throw dirty water at Arvind Kejriwal?,https://www.indiatoday.in/fact-check/story/fact-check-did-a-woman-throw-dirty-water-at-arvind-kejriwal-1642646-2020-02-02,Mostly lies,India Today
Fact Check: Video of a man posing as a Muslim woman in burqa is not from Shaheen Bagh,https://www.indiatoday.in/fact-check/story/fact-check-video-of-a-man-posing-as-a-muslim-woman-in-burqa-is-not-from-shaheen-bagh-1642069-2020-01-31,Mostly lies,India Today
Fact Check: This viral video is not of Kobe Bryant�s chopper crash,https://www.indiatoday.in/fact-check/story/fact-check-this-viral-video-is-not-of-kobe-bryant-s-chopper-crash-1641047-2020-01-28,Mostly lies,India Today
Fact Check: This viral advisory on coronavirus has not been issued by the health ministry,https://www.indiatoday.in/fact-check/story/fact-check-this-viral-advisory-on-coronavirus-has-not-been-issued-by-the-health-ministry-1640988-2020-01-28,Mostly lies,India Today
Fact Check: Did Rahul Gandhi salute the Tricolour with his left hand?,https://www.indiatoday.in/fact-check/story/fact-check-did-rahul-gandhi-salute-the-tricolour-with-his-left-hand-1640694-2020-01-27,Mostly lies,India Today
Fact Check: Truth behind mother fox feeding koalas during Australia bushfires,https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-mother-fox-feeding-koalas-during-australia-bushfires-1640381-2020-01-26,Mostly lies,India Today
Fact Check: Man attacked with ink and slippers has no relation to either BJP or CAA,https://www.indiatoday.in/fact-check/story/fact-check-man-attacked-with-ink-and-slippers-has-no-relation-to-either-bjp-or-caa-1640372-2020-01-26,Mostly lies,India Today
"Fact Check: Irfan Pathan was meeting fans in Kolkata, not protesters at Shaheen Bagh",https://www.indiatoday.in/fact-check/story/fact-check-irfan-pathan-was-meeting-fans-in-kolkata-not-protesters-at-shaheen-bagh-1640363-2020-01-26,Mostly lies,India Today
Fact Check: This is not the first time JNU will celebrate Republic Day,https://www.indiatoday.in/fact-check/story/fact-check-this-is-not-the-first-time-jnu-will-celebrate-republic-day-1640193-2020-01-25,Absolutely lies,India Today
Did Smriti Irani really praise Arvind Kejriwal?,https://www.indiatoday.in/fact-check/video/did-smriti-irani-really-praise-arvind-kejriwal-1639920-2020-01-24,No conclusion,India Today
Fact Check: Will Tata Group not hire from JNU anymore?,https://www.indiatoday.in/fact-check/story/fact-check-will-tata-group-not-hire-from-jnu-anymore-1639916-2020-01-24,Absolutely lies,India Today
Fact Check: Old video passed off as man in Shaheen Bagh spitting on food for distribution,https://www.indiatoday.in/fact-check/story/fact-check-old-video-passed-off-as-man-in-shaheen-bagh-spitting-on-food-for-distribution-1639612-2020-01-23,Mostly lies,India Today
"Fact Check: Old, tampered video of Arvind Kejriwal asking to vote for Congress goes viral",https://www.indiatoday.in/fact-check/story/old-tampered-video-arvind-kejriwal-asking-vote-congress-viral-1639608-2020-01-23,Mostly lies,India Today
Fact Check: Imposter Twitter accounts of Aajtak peddling fake news�,https://www.indiatoday.in/fact-check/story/smriti-irani-fake-news-delhi-polls-1639185-2020-01-22,Absolutely lies,India Today
Fact Check: Clip of video game passed off as US shooting down Iranian missiles,https://www.indiatoday.in/fact-check/story/fact-check-clip-of-video-game-passed-off-as-us-shooting-down-iranian-missiles-1638664-2020-01-21,Mostly lies,India Today
Fact Check: Are these 69 siblings from one mother? It's half true,https://www.indiatoday.in/fact-check/story/fact-check-are-these-siblings-from-one-mother-half-true-1638648-2020-01-21,Half True,India Today
Fact Check: Anti-encroachment drive in Jaipur passed off as police action after NRC,https://www.indiatoday.in/fact-check/story/anti-encroachment-drive-jaipur-video-police-action-nrc-1638154-2020-01-18,Absolutely lies,India Today
Fact Check: False claim saying Modi pays tribute to Godse resurfaces,https://www.indiatoday.in/fact-check/story/fact-check-false-claim-saying-modi-pays-tribute-godse-resurfaces-1637965-2020-01-18,Absolutely lies,India Today
Fact Check: Co-workers prank goes viral with deadly claim,https://www.indiatoday.in/fact-check/story/fact-check-co-workers-prank-goes-viral-with-deadly-claim-1637636-2020-01-17,Mostly lies,India Today
Fact Check: News about four-day working week in Finland is too good to be true ,https://www.indiatoday.in/fact-check/story/finland-prime-minister-sanna-marin-four-day-six-hours-week-work-truth-1637564-2020-01-16,Mostly lies,India Today
Fact Check: Hilarious video of woman slapping girl goes viral linking it to CAA,https://www.indiatoday.in/fact-check/story/woman-slapping-girl-viral-linking-caa-flash-mob-1637219-2020-01-16,Mostly lies,India Today
Fact Check: Claims of black ban at Wankhede during India-Australia ODI fall on flat pitch,https://www.indiatoday.in/fact-check/story/fact-check-claims-of-black-ban-at-wankhede-during-india-australia-odi-fall-on-flat-pitch-1637139-2020-01-15,Absolutely lies,India Today
"Fact Check: Tarek Fatah loads up on fake again, drops a film clip to mislead on polio",https://www.indiatoday.in/fact-check/story/fact-check-tarek-fatah-loads-up-on-fake-again-drops-a-film-clip-to-mislead-on-polio-1637030-2020-01-15,Half True,India Today
Fact Check: Images of fake notes from Telangana go viral linking them to RSS and Gujarat,https://www.indiatoday.in/fact-check/story/images-fake-notes-telangana-virla-link-rss-gujarat-1636876-2020-01-14,Mostly lies,India Today
Fact Check: Soleimani�s funeral procession passed off as anti-NRC protest in Delhi,https://www.indiatoday.in/fact-check/story/fact-check-soleimani-s-funeral-procession-passed-off-as-anti-nrc-protest-in-delhi-1636569-2020-01-13,Mostly lies,India Today
"Fact Check: Aishe Ghosh's hand injury is not shifting, the photo is morphed.",https://www.indiatoday.in/fact-check/story/fact-check-aishe-ghosh-s-hand-injury-is-not-shifting-the-photo-is-morphed-1636562-2020-01-13,Mostly lies,India Today
Fact Check: Is Indira Gandhi posing with her husband and father-in-law in this photo?,https://www.indiatoday.in/fact-check/story/fact-check-is-indira-gandhi-posing-with-her-husband-and-father-in-law-in-this-photo-1636537-2020-01-13,Mostly lies,India Today
Fact Check: Fake AAP candidates list goes viral with communal spin,https://www.indiatoday.in/fact-check/story/fact-check-fake-aap-candidates-list-goes-viral-with-communal-spin-1636245-2020-01-12,Absolutely lies,India Today
Fact Check: Did Indira Gandhi enter JNU with police and force Sitaram Yechury to apologise?,https://www.indiatoday.in/fact-check/story/indira-gandhi-enter-jnu-police-sitaram-yechury-apologise-jnu-emergency-1635860-2020-01-11,Mostly lies,India Today
Fact Check: These images of US soldiers' coffins don't show Iran's revenge,https://www.indiatoday.in/fact-check/story/fact-check-these-images-of-us-soldiers-coffins-don-t-show-iran-s-revenge-1635819-2020-01-10,Mostly lies,India Today
Fact Check: Now Laxmi faces the 'Chhapaak' of fake news,https://www.indiatoday.in/fact-check/story/fact-check-now-laxmi-faces-the-chhapaak-of-fake-news-1635400-2020-01-09,Absolutely lies,India Today
"Fact Check: No, Akbaruddin Owaisi is not pleading for help because of Amit Shah",https://www.indiatoday.in/fact-check/story/fact-check-no-akbaruddin-owaisi-is-not-pleading-for-help-because-of-amit-shah-1635132-2020-01-08,Mostly lies,India Today
Fact Check: TikTok star hurt in road mishap passed off as NRC protester injured at JNU,https://www.indiatoday.in/fact-check/story/fact-check-tiktok-star-hurt-in-road-mishap-passed-off-as-nrc-protester-injured-at-jnu-1635105-2020-01-08,Mostly lies,India Today
Fact Check: Video of atrocities on women in Jodhpur passed off as plight of Hindus in Pakistan,https://www.indiatoday.in/fact-check/story/fact-check-video-of-atrocities-on-women-in-jodhpur-passed-off-as-plight-of-hindus-in-pakistan-1634836-2020-01-08,Mostly lies,India Today
Fact Check: Did this SFI worker fake injuries after violence at JNU?,https://www.indiatoday.in/fact-check/story/fact-check-did-this-sfi-worker-fake-injuries-after-violence-at-jnu-1634821-2020-01-07,Mostly lies,India Today
Fact Check: Were these animals rescued from the Australian bush fires?,https://www.indiatoday.in/fact-check/story/fact-check-were-these-animals-rescued-from-the-australian-bush-fires-1634808-2020-01-07,Half True,India Today
Fact Check: Republican Congressman targets Obama on Iran with morphed image,https://www.indiatoday.in/fact-check/story/fact-check-republican-congressman-targets-obama-on-iran-with-morphed-image-1634796-2020-01-07,Mostly lies,India Today
Fact Check: Is this the video of US drone strike that killed Iranian general Soleimani?,https://www.indiatoday.in/fact-check/story/fact-check-is-this-the-video-of-us-drone-strike-that-killed-iranian-general-soleimani-1634526-2020-01-06,Absolutely lies,India Today
Fact Check: This European kid was not beaten up by a Muslim immigrant for having blue eyes,https://www.indiatoday.in/fact-check/story/fact-check-european-kid-was-not-beaten-up-my-muslim-refugee-1634220-2020-01-06,Mostly lies,India Today
Fact Check: Touching image of kangaroo hugging woman has no relation to Australian bush fires,https://www.indiatoday.in/fact-check/story/fact-check-touching-image-of-kangaroo-hugging-woman-has-no-relation-to-australian-bush-fires-1634179-2020-01-05,Half True,India Today
Fact Check: This video has nothing to do with anti-CAA stir in Uttar Pradesh,https://www.indiatoday.in/fact-check/story/fact-check-this-video-has-nothing-to-do-with-anti-caa-stir-in-uttar-pradesh-1633746-2020-01-03,Mostly lies,India Today
Fact Check: Gory video from Dhaka shared as cops thrashing NRC protesters in Assam,https://www.indiatoday.in/fact-check/story/fact-check-gory-video-from-dhaka-shared-as-cops-thrashing-nrc-protesters-in-assam-1633470-2020-01-02,Absolutely lies,India Today
Fact Check: Did Balotelli make a snide remark about Messi? ,https://www.indiatoday.in/fact-check/story/fact-check-did-balotelli-make-a-snide-remark-about-messi-1633449-2020-01-02,Absolutely lies,India Today
Fact check: Nasimuddin Siddiqui targetted for a radical Muslim comment that he didn't make ,https://www.indiatoday.in/fact-check/story/fact-check-naseemuddin-siddiqui-amit-malviya-sambit-patra-1633410-2020-01-02,Mostly lies,India Today
Fact Check: Are Mamata supporters thrashing this man for favouring NRC in Bengal ?,https://www.indiatoday.in/fact-check/story/fact-check-are-mamata-supporters-thrashing-this-man-for-favouring-nrc-in-bengal-1632856-2019-12-31,Mostly lies,India Today
Fact Check: Did former European Commission prez say Indian voters are foolish?,https://www.indiatoday.in/fact-check/story/fact-check-did-former-european-commission-prez-say-indian-voters-are-foolish-1632701-2019-12-30,Absolutely lies,India Today
